student_id,date,weekday,is_weekend,screen_time_hrs,night_usage_hrs,sleep_hours,calls_count,night_calls,app_social_hrs,app_entertainment_hrs,app_education_hrs,location_jumps,location_entropy,late_sleep_flag,low_sleep_flag,study_ratio,risk_probability,risk_label
101,2025-06-25,2,0,4.67,0.99,6.27,0,2,1.25,1.0,2.41,5,0.437,0,0,0.517,0.601,Medium
101,2025-06-26,3,0,4.98,1.33,5.32,7,1,1.49,1.38,2.1,5,0.25,0,1,0.422,0.921,High
101,2025-06-27,4,0,4.83,0.51,6.76,6,0,2.69,1.4,0.74,6,0.898,0,0,0.152,0.632,Medium
101,2025-06-28,5,1,6.92,1.5,5.89,9,2,1.81,2.36,2.75,7,0.605,0,1,0.397,0.955,High
101,2025-06-29,6,1,5.16,1.64,5.49,6,0,1.98,1.07,2.11,8,0.491,1,1,0.409,0.957,High
101,2025-06-30,0,0,4.13,0.61,5.47,5,0,2.07,1.08,0.98,8,0.416,0,1,0.237,0.791,High
101,2025-07-01,1,0,4.09,0.95,5.75,8,0,1.97,0.8,1.33,4,0.298,0,1,0.324,0.818,High
101,2025-07-02,2,0,4.04,1.27,6.22,10,1,1.25,0.55,2.24,3,0.517,0,0,0.553,0.665,Medium
101,2025-07-03,3,0,3.91,1.43,5.13,6,0,1.11,0.35,2.46,3,0.215,0,1,0.628,0.851,High
101,2025-07-04,4,0,4.68,0.52,5.89,7,2,2.05,1.33,1.3,3,0.217,0,1,0.277,0.755,High
101,2025-07-05,5,1,3.72,1.81,5.35,6,1,1.22,0.94,1.55,6,0.395,1,1,0.417,0.908,High
101,2025-07-06,6,1,4.38,2.49,5.45,2,1,1.49,1.12,1.78,5,0.142,1,1,0.405,0.952,High
101,2025-07-07,0,0,5.04,1.16,6.4,4,1,2.14,1.3,1.6,4,0.34,0,0,0.317,0.742,High
101,2025-07-08,1,0,4.49,1.62,6.34,1,0,1.55,1.6,1.33,5,0.518,1,0,0.297,0.844,High
101,2025-07-09,2,0,4.22,0.98,6.61,2,0,1.85,1.89,0.48,3,0.6,0,0,0.114,0.625,Medium
101,2025-07-10,3,0,6.36,0.81,5.48,3,4,3.13,2.46,0.77,5,0.48,0,1,0.121,0.892,High
101,2025-07-11,4,0,5.59,1.23,6.19,6,0,1.8,1.0,2.78,3,0.464,0,0,0.499,0.796,High
101,2025-07-12,5,1,5.17,1.78,5.77,7,0,2.41,0.88,1.88,7,0.391,1,1,0.363,0.946,High
101,2025-07-13,6,1,4.62,1.25,5.93,2,0,1.4,1.09,2.14,6,0.354,0,1,0.462,0.816,High
101,2025-07-14,0,0,4.63,1.0,6.02,6,0,1.36,1.11,2.15,6,0.302,0,0,0.465,0.562,Medium
101,2025-07-15,1,0,4.96,1.18,5.09,10,1,1.8,0.83,2.34,6,0.216,0,1,0.471,0.839,High
101,2025-07-16,2,0,5.0,1.21,5.95,11,3,1.86,1.75,1.38,6,0.754,0,1,0.277,0.863,High
101,2025-07-17,3,0,3.7,1.06,5.37,5,0,0.26,1.55,1.9,3,0.231,0,1,0.513,0.713,High
101,2025-07-18,4,0,6.56,1.25,5.17,2,0,2.71,2.34,1.51,4,0.421,0,1,0.23,0.902,High
101,2025-07-19,5,1,5.9,2.08,5.76,5,0,1.76,1.62,2.53,8,0.461,1,1,0.428,0.952,High
101,2025-07-20,6,1,5.17,1.52,5.87,2,1,2.41,1.11,1.66,6,0.349,1,1,0.321,0.885,High
101,2025-07-21,0,0,4.3,0.7,5.81,11,1,1.52,0.89,1.89,6,0.028,0,1,0.44,0.641,Medium
101,2025-07-22,1,0,4.51,0.96,5.44,4,1,0.61,2.44,1.46,0,0.381,0,1,0.324,0.853,High
101,2025-07-23,2,0,3.51,0.48,5.82,0,0,0.79,0.78,1.94,4,0.554,0,1,0.552,0.717,High
101,2025-07-24,3,0,4.39,1.3,6.67,7,0,1.73,0.49,2.18,5,0.23,0,0,0.496,0.684,Medium
101,2025-07-25,4,0,4.27,0.97,4.59,4,0,3.06,1.21,0.0,6,0.346,0,1,0.0,0.925,High
101,2025-07-26,5,1,6.25,0.86,6.55,7,0,2.71,1.03,2.51,4,0.328,0,0,0.402,0.753,High
101,2025-07-27,6,1,4.48,1.59,5.22,10,0,2.46,1.7,0.33,5,0.602,1,1,0.073,0.952,High
101,2025-07-28,0,0,5.33,1.26,6.3,6,0,2.05,1.4,1.88,3,0.722,0,0,0.352,0.752,High
101,2025-07-29,1,0,4.12,0.37,6.67,2,0,1.47,1.0,1.65,4,0.461,0,0,0.4,0.521,Medium
101,2025-07-30,2,0,5.14,0.71,5.22,8,0,2.56,2.23,0.36,1,0.648,0,1,0.069,0.881,High
102,2025-06-01,6,1,5.32,1.97,6.37,15,0,2.09,1.79,1.44,8,0.434,1,0,0.27,0.896,High
102,2025-06-02,0,0,3.76,0.93,7.32,1,1,1.68,0.94,1.15,3,0.641,0,0,0.305,0.438,Low
102,2025-06-03,1,0,4.34,1.33,6.05,11,0,1.22,0.54,2.58,2,0.083,0,0,0.594,0.756,High
102,2025-06-04,2,0,3.1,0.81,7.5,3,1,1.12,1.27,0.71,7,0.206,0,0,0.229,0.303,Low
102,2025-06-05,3,0,3.59,0.9,6.01,7,1,0.77,0.05,2.77,8,0.243,0,0,0.77,0.539,Medium
102,2025-06-06,4,0,4.21,0.96,6.56,8,0,1.1,1.0,2.11,5,0.154,0,0,0.502,0.495,Medium
102,2025-06-07,5,1,4.46,1.71,6.49,8,1,1.46,1.45,1.54,6,0.473,1,0,0.345,0.812,High
102,2025-06-08,6,1,5.78,2.21,6.03,4,1,1.24,1.7,2.84,5,0.92,1,0,0.492,0.913,High
102,2025-06-09,0,0,4.53,0.74,6.1,7,2,1.83,1.73,0.97,5,0.629,0,0,0.214,0.736,High
102,2025-06-10,1,0,3.23,1.44,6.93,8,3,0.28,0.69,2.25,4,0.744,0,0,0.697,0.662,Medium
102,2025-06-11,2,0,3.46,0.83,7.57,11,0,0.33,0.78,2.35,6,0.19,0,0,0.679,0.423,Low
102,2025-06-12,3,0,3.17,1.48,6.18,1,1,1.11,1.32,0.75,7,0.093,0,0,0.236,0.552,Medium
102,2025-06-13,4,0,3.59,1.4,6.95,7,0,0.2,1.05,2.34,8,0.149,0,0,0.651,0.389,Low
102,2025-06-14,5,1,4.45,2.47,6.34,12,2,0.96,0.32,3.17,4,0.629,1,0,0.712,0.85,High
102,2025-06-15,6,1,4.82,0.99,7.31,16,0,1.29,2.87,0.65,10,0.551,0,0,0.135,0.773,High
102,2025-06-16,0,0,3.93,0.51,7.01,8,1,1.5,0.98,1.45,5,0.529,0,0,0.37,0.56,Medium
102,2025-06-17,1,0,3.94,1.34,5.86,4,0,1.3,0.67,1.96,6,0.607,0,1,0.499,0.795,High
102,2025-06-18,2,0,4.41,1.31,6.41,6,1,1.64,1.36,1.4,5,0.633,0,0,0.319,0.764,High
102,2025-06-19,3,0,3.36,1.51,7.22,1,0,1.18,0.31,1.88,0,0.684,1,0,0.557,0.559,Medium
102,2025-06-20,4,0,3.89,0.89,6.75,2,0,1.14,0.61,2.14,8,0.522,0,0,0.55,0.561,Medium
102,2025-06-21,5,1,4.35,1.64,7.17,8,1,1.85,1.17,1.33,7,0.047,1,0,0.305,0.642,Medium
102,2025-06-22,6,1,5.74,2.69,6.1,4,0,1.3,2.24,2.2,8,0.238,1,0,0.384,0.881,High
102,2025-06-23,0,0,4.26,1.34,7.07,7,0,1.32,1.57,1.37,3,0.703,0,0,0.322,0.64,Medium
102,2025-06-24,1,0,5.14,1.13,6.98,4,0,0.91,1.76,2.46,6,0.636,0,0,0.479,0.474,Medium
102,2025-06-25,2,0,4.33,0.97,7.24,8,0,1.17,1.64,1.52,4,0.635,0,0,0.351,0.463,Medium
102,2025-06-26,3,0,3.23,1.27,6.97,3,1,0.42,1.35,1.46,7,0.706,0,0,0.452,0.458,Medium
102,2025-06-27,4,0,3.92,1.05,5.57,4,1,0.87,0.62,2.43,7,0.188,0,1,0.619,0.608,Medium
102,2025-06-28,5,1,6.03,1.43,7.88,6,1,2.08,0.54,3.41,10,0.458,0,0,0.565,0.688,Medium
102,2025-06-29,6,1,6.6,1.92,5.74,5,0,1.33,2.36,2.91,7,0.309,1,1,0.441,0.975,High
102,2025-06-30,0,0,2.7,0.86,6.71,2,0,1.22,0.12,1.36,7,0.303,0,0,0.503,0.327,Low
102,2025-07-01,1,0,2.78,0.67,7.88,12,1,0.63,0.74,1.42,9,0.241,0,0,0.509,0.23,Low
102,2025-07-02,2,0,5.19,1.15,7.9,6,0,2.24,1.48,1.47,3,0.405,0,0,0.283,0.446,Low
102,2025-07-03,3,0,4.43,0.49,8.02,0,0,2.33,1.12,0.98,6,0.538,0,0,0.222,0.392,Low
102,2025-07-04,4,0,2.26,1.19,5.94,11,1,1.26,0.99,0.0,5,0.559,0,1,0.0,0.608,Medium
102,2025-07-05,5,1,3.45,1.85,5.74,11,3,0.73,1.43,1.29,9,0.317,1,1,0.373,0.925,High
102,2025-07-06,6,1,5.74,2.0,6.52,5,2,2.08,2.08,1.58,10,0.443,1,0,0.275,0.883,High
102,2025-07-07,0,0,4.42,0.51,6.42,7,0,1.68,1.43,1.31,6,0.51,0,0,0.297,0.612,Medium
102,2025-07-08,1,0,4.04,1.54,6.82,1,0,1.32,0.89,1.83,9,0.424,1,0,0.453,0.651,Medium
102,2025-07-09,2,0,4.0,1.3,6.41,4,0,1.23,1.51,1.26,3,0.082,0,0,0.315,0.71,High
102,2025-07-10,3,0,3.74,0.35,7.15,5,0,0.52,1.97,1.25,7,0.072,0,0,0.335,0.329,Low
102,2025-07-11,4,0,3.29,1.66,6.31,8,1,1.0,1.6,0.69,5,0.255,1,0,0.209,0.67,Medium
102,2025-07-12,5,1,3.51,1.85,7.1,2,2,0.69,0.57,2.25,10,0.207,1,0,0.642,0.605,Medium
102,2025-07-13,6,1,3.34,1.49,7.01,12,1,2.15,0.4,0.79,8,0.663,0,0,0.236,0.427,Low
102,2025-07-14,0,0,3.38,1.34,6.71,5,0,0.84,1.06,1.48,5,0.904,0,0,0.438,0.727,High
102,2025-07-15,1,0,2.72,1.57,7.11,2,0,0.89,0.22,1.61,6,0.65,1,0,0.592,0.551,Medium
102,2025-07-16,2,0,5.0,1.31,6.37,7,1,1.4,0.81,2.79,6,0.128,0,0,0.558,0.56,Medium
102,2025-07-17,3,0,4.0,1.13,5.95,9,1,0.34,1.3,2.36,8,0.211,0,1,0.59,0.608,Medium
102,2025-07-18,4,0,3.05,0.99,5.92,5,0,0.89,1.59,0.57,4,0.324,0,1,0.188,0.636,Medium
102,2025-07-19,5,1,4.26,1.35,6.53,6,1,0.77,1.34,2.15,10,0.346,0,0,0.505,0.677,Medium
102,2025-07-20,6,1,4.63,1.63,6.08,4,0,1.92,0.89,1.81,8,0.201,1,0,0.391,0.808,High
102,2025-07-21,0,0,4.66,1.34,7.23,3,1,1.97,1.09,1.6,1,0.451,0,0,0.344,0.721,High
102,2025-07-22,1,0,2.55,1.01,6.78,8,0,1.1,0.75,0.7,5,0.474,0,0,0.275,0.475,Medium
102,2025-07-23,2,0,2.12,0.33,6.68,4,1,1.01,1.11,0.0,3,0.245,0,0,0.0,0.241,Low
102,2025-07-24,3,0,2.09,1.66,6.07,4,0,1.01,0.31,0.76,4,0.315,1,0,0.366,0.727,High
102,2025-07-25,4,0,3.5,0.49,6.82,6,0,1.45,0.97,1.09,4,0.767,0,0,0.31,0.344,Low
102,2025-07-26,5,1,3.73,1.11,6.71,8,1,0.99,0.88,1.87,9,0.289,0,0,0.5,0.586,Medium
102,2025-07-27,6,1,3.95,1.03,6.57,10,0,0.9,1.08,1.97,6,0.242,0,0,0.497,0.671,Medium
102,2025-07-28,0,0,4.64,1.14,6.84,9,1,1.24,1.87,1.53,5,0.051,0,0,0.331,0.408,Low
102,2025-07-29,1,0,3.1,0.96,6.76,5,0,1.25,1.2,0.64,4,0.048,0,0,0.207,0.433,Low
102,2025-07-30,2,0,3.37,0.51,6.25,10,1,0.38,1.61,1.38,5,0.691,0,0,0.409,0.572,Medium
103,2025-06-01,6,1,3.19,1.04,6.64,6,0,1.03,0.83,1.34,9,0.546,0,0,0.419,0.536,Medium
103,2025-06-02,0,0,1.34,1.13,5.73,7,0,0.42,0.89,0.02,4,0.213,0,1,0.018,0.432,Low
103,2025-06-03,1,0,3.33,0.56,5.54,2,1,1.9,1.22,0.21,4,0.469,0,1,0.062,0.641,Medium
103,2025-06-04,2,0,2.75,0.0,7.24,0,0,0.83,1.2,0.72,0,0.61,0,0,0.262,0.176,Low
103,2025-06-05,3,0,3.31,0.75,6.08,9,0,1.55,0.11,1.65,2,0.429,0,0,0.5,0.368,Low
103,2025-06-06,4,0,3.86,0.86,6.51,4,1,1.38,0.8,1.68,4,0.459,0,0,0.436,0.488,Medium
103,2025-06-07,5,1,3.02,1.93,6.47,8,1,0.68,1.03,1.32,3,0.616,1,0,0.435,0.673,Medium
103,2025-06-08,6,1,3.98,1.19,5.54,5,2,0.51,1.0,2.48,10,0.212,0,1,0.622,0.782,High
103,2025-06-09,0,0,2.92,0.48,7.03,12,0,0.0,1.31,1.62,4,0.466,0,0,0.554,0.283,Low
103,2025-06-10,1,0,3.37,0.79,6.75,5,0,1.11,0.45,1.82,3,0.201,0,0,0.539,0.239,Low
103,2025-06-11,2,0,2.83,0.48,6.81,4,1,0.93,0.85,1.05,6,0.359,0,0,0.369,0.206,Low
103,2025-06-12,3,0,2.75,0.77,5.38,4,1,0.15,0.27,2.33,3,0.308,0,1,0.845,0.413,Low
103,2025-06-13,4,0,3.33,0.67,5.67,9,1,1.32,1.36,0.65,7,0.212,0,1,0.195,0.546,Medium
103,2025-06-14,5,1,2.41,1.3,5.64,4,1,1.31,1.09,0.0,4,0.372,0,1,0.0,0.698,Medium
103,2025-06-15,6,1,4.27,1.02,7.31,9,0,1.78,1.8,0.7,6,0.261,0,0,0.163,0.372,Low
103,2025-06-16,0,0,1.99,1.24,6.04,4,0,1.07,0.91,0.0,6,0.434,0,0,0.0,0.491,Medium
103,2025-06-17,1,0,2.97,0.96,6.72,0,0,0.58,0.61,1.77,3,0.353,0,0,0.597,0.401,Low
103,2025-06-18,2,0,1.98,0.8,7.21,3,1,0.68,1.01,0.28,8,0.51,0,0,0.141,0.221,Low
103,2025-06-19,3,0,1.21,1.01,6.45,0,0,0.0,1.02,0.19,5,0.426,0,0,0.159,0.497,Medium
103,2025-06-20,4,0,3.98,0.14,6.61,4,0,1.46,1.2,1.33,3,0.767,0,0,0.333,0.393,Low
103,2025-06-21,5,1,4.18,1.65,5.78,7,0,1.92,1.44,0.82,7,0.294,1,1,0.196,0.893,High
103,2025-06-22,6,1,3.57,1.33,5.95,9,0,0.3,0.96,2.31,2,0.353,0,1,0.647,0.686,Medium
103,2025-06-23,0,0,2.93,1.29,5.75,1,0,0.14,0.62,2.17,2,0.54,0,1,0.741,0.634,Medium
103,2025-06-24,1,0,3.66,0.86,5.9,6,0,2.18,1.3,0.18,3,0.436,0,1,0.049,0.684,Medium
103,2025-06-25,2,0,2.7,1.22,7.2,9,0,0.77,0.76,1.17,0,0.012,0,0,0.433,0.139,Low
103,2025-06-26,3,0,1.93,0.43,6.9,10,2,0.58,0.98,0.38,2,0.602,0,0,0.194,0.342,Low
103,2025-06-27,4,0,3.9,0.91,6.26,6,1,1.5,1.31,1.1,2,0.141,0,0,0.281,0.412,Low
103,2025-06-28,5,1,3.83,1.32,6.22,5,0,0.98,0.33,2.53,6,0.513,0,0,0.659,0.591,Medium
103,2025-06-29,6,1,4.28,1.2,5.42,8,0,1.43,0.93,1.91,7,0.642,0,1,0.446,0.816,High
103,2025-06-30,0,0,2.54,1.07,6.36,4,1,0.61,0.53,1.4,5,0.175,0,0,0.55,0.323,Low
103,2025-07-01,1,0,2.59,1.03,5.39,3,0,0.0,1.5,1.09,3,0.26,0,1,0.42,0.648,Medium
103,2025-07-02,2,0,2.7,1.08,6.03,4,0,0.22,0.78,1.71,2,0.421,0,0,0.632,0.453,Medium
103,2025-07-03,3,0,1.6,1.54,5.39,0,0,0.25,0.0,1.35,5,0.62,1,1,0.844,0.627,Medium
103,2025-07-04,4,0,3.4,0.76,6.85,5,1,0.4,0.22,2.78,3,0.409,0,0,0.819,0.29,Low
103,2025-07-05,5,1,3.95,1.8,6.0,4,0,1.37,0.97,1.61,7,0.501,1,1,0.409,0.874,High
103,2025-07-06,6,1,3.39,1.52,6.07,3,1,1.32,0.98,1.09,4,0.672,1,0,0.322,0.648,Medium
103,2025-07-07,0,0,3.75,0.74,6.23,0,0,1.77,0.86,1.12,4,0.361,0,0,0.299,0.582,Medium
103,2025-07-08,1,0,4.12,0.94,5.87,10,0,1.35,1.47,1.3,0,0.401,0,1,0.316,0.534,Medium
103,2025-07-09,2,0,2.04,0.37,5.52,2,0,1.16,0.0,0.88,3,0.652,0,1,0.431,0.53,Medium
103,2025-07-10,3,0,3.27,1.17,5.36,8,2,0.86,1.88,0.54,3,0.307,0,1,0.164,0.747,High
103,2025-07-11,4,0,2.87,0.1,6.06,5,0,1.3,1.29,0.28,0,0.208,0,0,0.099,0.233,Low
103,2025-07-12,5,1,3.34,1.19,6.01,6,1,1.85,0.71,0.78,7,0.471,0,0,0.233,0.574,Medium
103,2025-07-13,6,1,3.33,1.37,5.04,6,1,1.51,0.99,0.83,6,0.488,0,1,0.25,0.8,High
103,2025-07-14,0,0,2.15,1.33,6.04,8,1,0.26,0.9,0.99,4,0.496,0,0,0.462,0.525,Medium
103,2025-07-15,1,0,3.62,1.84,4.72,1,2,1.85,1.54,0.22,4,0.744,1,1,0.061,0.818,High
103,2025-07-16,2,0,4.47,1.14,6.16,6,0,0.96,1.37,2.14,1,0.508,0,0,0.479,0.558,Medium
103,2025-07-17,3,0,2.79,0.89,5.97,10,0,0.84,1.1,0.86,5,0.522,0,1,0.308,0.714,High
103,2025-07-18,4,0,1.8,0.88,6.11,8,0,0.98,0.81,0.0,2,0.567,0,0,0.0,0.506,Medium
103,2025-07-19,5,1,3.81,1.69,6.05,10,0,1.39,1.7,0.72,6,0.751,1,0,0.189,0.802,High
103,2025-07-20,6,1,2.27,1.79,5.9,9,0,0.77,0.43,1.06,1,0.378,1,1,0.469,0.762,High
103,2025-07-21,0,0,3.56,1.04,6.22,8,0,2.03,1.5,0.04,6,0.2,0,0,0.011,0.744,High
103,2025-07-22,1,0,4.11,1.21,5.81,6,1,0.74,1.05,2.31,3,0.562,0,1,0.563,0.624,Medium
103,2025-07-23,2,0,3.37,0.78,6.18,3,0,0.27,1.08,2.03,2,0.27,0,0,0.602,0.582,Medium
103,2025-07-24,3,0,2.68,1.28,6.28,5,2,1.91,0.0,0.77,4,0.28,0,0,0.287,0.5,Medium
103,2025-07-25,4,0,1.59,1.11,5.73,4,2,0.27,0.78,0.54,0,0.32,0,1,0.336,0.549,Medium
103,2025-07-26,5,1,3.25,1.48,5.78,6,1,0.77,0.61,1.87,6,0.375,0,1,0.576,0.654,Medium
103,2025-07-27,6,1,3.06,1.04,6.55,12,0,0.59,1.34,1.13,6,0.257,0,0,0.37,0.531,Medium
103,2025-07-28,0,0,2.54,0.45,6.29,0,0,1.01,0.0,1.52,4,0.611,0,0,0.601,0.282,Low
103,2025-07-29,1,0,2.62,0.8,5.95,7,1,1.65,0.84,0.13,6,0.126,0,1,0.05,0.301,Low
103,2025-07-30,2,0,2.77,0.64,6.35,8,0,1.32,1.32,0.13,6,0.784,0,0,0.049,0.583,Medium
104,2025-06-01,6,1,4.28,0.83,6.82,6,0,1.33,0.98,1.97,4,0.236,0,0,0.46,0.559,Medium
104,2025-06-02,0,0,3.99,0.75,7.2,4,0,0.61,1.78,1.59,5,0.148,0,0,0.4,0.368,Low
104,2025-06-03,1,0,5.01,0.87,6.71,3,0,1.65,2.27,1.09,2,0.746,0,0,0.217,0.683,Medium
104,2025-06-04,2,0,4.44,0.47,6.13,7,1,1.91,0.66,1.87,5,0.049,0,0,0.42,0.566,Medium
104,2025-06-05,3,0,6.57,0.64,6.19,8,0,2.99,2.25,1.33,7,0.558,0,0,0.202,0.9,High
104,2025-06-06,4,0,4.82,1.31,6.76,2,0,2.36,1.09,1.37,6,0.652,0,0,0.284,0.547,Medium
104,2025-06-07,5,1,4.27,0.92,6.19,4,0,1.64,1.64,0.98,8,0.732,0,0,0.231,0.719,High
104,2025-06-08,6,1,6.91,1.19,5.39,9,0,3.09,2.23,1.59,5,0.704,0,1,0.23,0.957,High
104,2025-06-09,0,0,5.49,0.77,6.28,8,0,1.58,0.37,3.55,4,0.559,0,0,0.646,0.741,High
104,2025-06-10,1,0,5.05,0.63,6.57,13,0,1.64,2.55,0.86,6,0.109,0,0,0.17,0.664,Medium
104,2025-06-11,2,0,5.74,0.85,5.72,8,1,2.28,0.13,3.34,6,0.191,0,1,0.581,0.808,High
104,2025-06-12,3,0,5.42,0.86,6.35,4,0,1.97,2.0,1.44,6,0.554,0,0,0.266,0.675,Medium
104,2025-06-13,4,0,5.96,0.9,6.72,7,0,1.94,1.61,2.42,7,0.407,0,0,0.406,0.712,High
104,2025-06-14,5,1,4.24,1.46,5.26,7,1,1.46,0.2,2.57,12,0.088,0,1,0.607,0.924,High
104,2025-06-15,6,1,5.69,1.39,6.02,9,1,2.48,1.03,2.18,6,0.266,0,0,0.384,0.798,High
104,2025-06-16,0,0,5.01,1.14,6.53,4,0,1.96,0.0,3.05,6,0.213,0,0,0.609,0.582,Medium
104,2025-06-17,1,0,3.53,0.55,7.01,8,2,1.5,1.35,0.68,6,0.42,0,0,0.192,0.411,Low
104,2025-06-18,2,0,4.5,0.73,6.03,4,1,2.24,0.94,1.32,3,0.692,0,0,0.293,0.606,Medium
104,2025-06-19,3,0,4.1,0.9,7.24,0,0,1.77,1.02,1.31,2,0.447,0,0,0.32,0.312,Low
104,2025-06-20,4,0,5.07,0.87,6.69,4,0,1.85,1.53,1.7,4,0.424,0,0,0.334,0.589,Medium
104,2025-06-21,5,1,6.0,1.66,5.78,8,0,1.51,1.0,3.5,7,0.415,1,1,0.582,0.932,High
104,2025-06-22,6,1,5.69,1.87,6.17,6,0,1.91,1.43,2.34,8,0.328,1,0,0.412,0.913,High
104,2025-06-23,0,0,3.5,0.57,6.74,7,0,1.77,0.39,1.34,3,0.431,0,0,0.383,0.595,Medium
104,2025-06-24,1,0,6.22,0.54,6.03,5,0,2.31,2.13,1.78,3,0.613,0,0,0.286,0.779,High
104,2025-06-25,2,0,4.67,0.74,6.41,6,1,2.03,0.81,1.83,3,0.579,0,0,0.392,0.617,Medium
104,2025-06-26,3,0,4.38,0.85,5.56,1,0,2.53,0.49,1.36,2,0.606,0,1,0.31,0.547,Medium
104,2025-06-27,4,0,4.15,0.33,5.36,8,2,1.13,1.34,1.69,3,0.726,0,1,0.407,0.798,High
104,2025-06-28,5,1,5.52,0.87,5.74,2,1,1.5,2.0,2.02,9,0.405,0,1,0.365,0.794,High
104,2025-06-29,6,1,5.7,0.34,5.96,4,2,2.31,2.19,1.2,9,0.089,0,1,0.211,0.817,High
104,2025-06-30,0,0,4.52,1.17,6.24,10,0,1.75,0.65,2.12,7,0.429,0,0,0.468,0.558,Medium
104,2025-07-01,1,0,4.09,0.99,6.56,7,1,1.93,0.91,1.25,9,0.118,0,0,0.306,0.59,Medium
104,2025-07-02,2,0,4.66,1.49,5.74,6,2,2.14,1.14,1.38,5,0.307,0,1,0.296,0.833,High
104,2025-07-03,3,0,6.45,0.89,7.01,6,0,2.2,2.33,1.92,7,0.22,0,0,0.298,0.781,High
104,2025-07-04,4,0,6.13,0.98,6.64,8,0,1.86,2.14,2.13,4,0.344,0,0,0.347,0.723,High
104,2025-07-05,5,1,5.68,1.16,5.96,4,1,2.65,1.88,1.16,9,0.312,0,1,0.204,0.846,High
104,2025-07-06,6,1,6.55,1.42,5.22,9,0,2.71,1.11,2.73,9,0.923,0,1,0.417,0.951,High
104,2025-07-07,0,0,4.64,1.5,6.41,6,0,1.35,2.03,1.26,8,0.179,1,0,0.271,0.744,High
104,2025-07-08,1,0,4.0,1.24,6.06,6,0,1.33,0.85,1.82,8,0.538,0,0,0.454,0.554,Medium
104,2025-07-09,2,0,5.11,0.98,6.1,5,0,1.39,1.21,2.51,6,0.141,0,0,0.492,0.656,Medium
104,2025-07-10,3,0,4.01,0.89,6.75,7,0,0.94,1.77,1.29,6,0.597,0,0,0.322,0.577,Medium
104,2025-07-11,4,0,5.41,0.6,6.32,11,0,1.49,2.02,1.89,4,0.312,0,0,0.35,0.677,Medium
104,2025-07-12,5,1,4.79,0.82,6.51,7,1,1.3,1.85,1.64,5,0.353,0,0,0.343,0.672,Medium
104,2025-07-13,6,1,5.17,1.31,6.54,5,0,2.17,0.64,2.36,8,0.238,0,0,0.457,0.651,Medium
104,2025-07-14,0,0,4.68,0.68,7.96,6,2,1.93,1.59,1.15,6,0.177,0,0,0.247,0.419,Low
104,2025-07-15,1,0,5.27,0.88,5.86,13,0,1.58,1.29,2.4,5,0.286,0,1,0.455,0.727,High
104,2025-07-16,2,0,4.95,0.9,6.44,6,3,1.71,1.2,2.04,9,0.441,0,0,0.413,0.583,Medium
104,2025-07-17,3,0,6.16,0.35,6.52,2,0,2.23,2.0,1.93,7,0.144,0,0,0.313,0.496,Medium
104,2025-07-18,4,0,6.47,1.21,6.64,0,0,2.33,2.79,1.35,3,0.291,0,0,0.208,0.562,Medium
104,2025-07-19,5,1,6.36,1.34,6.81,6,1,2.25,0.94,3.17,4,0.419,0,0,0.499,0.744,High
104,2025-07-20,6,1,4.87,1.69,5.41,6,1,2.0,0.8,2.07,6,0.803,1,1,0.424,0.891,High
104,2025-07-21,0,0,4.64,1.44,5.81,6,0,0.95,1.61,2.07,6,0.248,0,1,0.447,0.789,High
104,2025-07-22,1,0,5.22,0.73,5.83,4,2,1.38,2.23,1.61,6,0.501,0,1,0.308,0.622,Medium
104,2025-07-23,2,0,5.09,1.5,6.83,8,0,1.48,2.13,1.49,4,0.363,0,0,0.292,0.586,Medium
104,2025-07-24,3,0,6.57,1.0,6.0,4,0,2.31,2.12,2.15,3,0.742,0,0,0.327,0.782,High
104,2025-07-25,4,0,4.83,0.31,6.27,9,1,0.69,1.37,2.77,5,0.322,0,0,0.573,0.532,Medium
104,2025-07-26,5,1,4.83,0.82,6.61,5,1,1.9,1.83,1.1,6,0.74,0,0,0.228,0.632,Medium
104,2025-07-27,6,1,5.87,1.48,5.79,4,0,2.03,2.44,1.39,6,0.321,0,1,0.237,0.802,High
104,2025-07-28,0,0,4.56,1.26,6.71,4,0,2.0,0.68,1.88,8,0.256,0,0,0.412,0.596,Medium
104,2025-07-29,1,0,5.69,0.95,6.79,4,0,1.57,1.31,2.82,2,0.472,0,0,0.495,0.651,Medium
104,2025-07-30,2,0,6.74,1.01,6.04,3,0,1.73,1.53,3.48,5,0.604,0,0,0.516,0.821,High
105,2025-06-01,6,1,5.99,1.53,7.3,8,0,2.69,1.7,1.59,10,0.34,1,0,0.266,0.795,High
105,2025-06-02,0,0,5.33,0.94,5.68,0,0,1.48,1.42,2.43,7,0.3,0,1,0.456,0.859,High
105,2025-06-03,1,0,5.41,1.46,6.69,9,2,2.61,2.03,0.76,8,0.389,0,0,0.141,0.813,High
105,2025-06-04,2,0,5.61,1.13,6.48,9,2,2.89,1.75,0.97,5,0.284,0,0,0.173,0.748,High
105,2025-06-05,3,0,4.28,1.27,5.82,10,0,1.11,0.66,2.51,5,0.91,0,1,0.587,0.768,High
105,2025-06-06,4,0,6.77,1.17,5.71,1,0,2.56,1.57,2.65,2,0.569,0,1,0.391,0.823,High
105,2025-06-07,5,1,5.52,1.71,6.15,3,0,2.12,1.91,1.48,4,0.711,1,0,0.269,0.785,High
